11	62571683	62571837	2	2	1	1	0	32
11	62627354	62628768	2	2	1	1	0	12
11	62852437	62852655	2	2	1	1	0	2
11	65121037	65121499	2	2	1	1	0	35
11	65436667	65437571	1	1	0	1	0	22
11	65978690	65978792	1	1	1	1	0	18
11	67307738	67307845	1	1	1	1	0	31
11	72097915	72098288	2	2	1	1	0	30
11	75399578	75400693	1	1	1	1	0	22
11	75400825	75401639	1	1	1	2	0	23
11	75404208	75404671	1	1	1	3	0	16
11	102339036	102339036	2	2	0	1	0	35
11	104944852	104947082	2	2	1	1	0	28
11	104947193	104948532	2	2	1	2	0	28
11	108211212	108222499	2	2	0	1	0	17
11	118883993	118893595	1	1	1	1	0	10
11	119015759	119015840	2	2	1	1	0	17
11	126205782	126209520	2	2	1	1	0	17
12	6536791	6536919	1	1	1	1	0	26
12	6537391	6537583	1	1	1	1	0	16
12	6537997	6538100	1	1	1	1	0	32
12	6869774	6870048	1	1	1	1	0	29
12	14917304	14920931	2	2	1	1	0	18
12	30731511	30734967	2	2	1	1	0	30
12	30735207	30741019	2	2	1	1	0	4
12	47206146	47206510	2	2	1	1	0	7
12	49185692	49185692	1	1	0	1	0	14
12	54281503	54281794	1	1	1	1	0	5
12	54281942	54282089	1	1	1	1	0	29
12	54282487	54282572	1	1	1	1	0	22
12	54282666	54282799	1	1	1	1	0	35
12	54507910	54508388	1	1	1	1	0	6
12	55936568	55937016	1	1	1	1	0	14
12	56042170	56042424	1	1	1	1	0	24
12	56042603	56043362	1	1	1	1	0	25
12	56134429	56136743	1	1	1	1	0	12
12	56599012	56599128	2	2	1	1	0	33
12	57472689	57474041	2	2	1	1	0	25
12	57535155	57535483	2	2	1	1	0	7
12	57535546	57535748	2	2	1	1	0	6
12	69593104	69593509	1	1	1	1	0	27
12	76048465	76049199	2	2	1	1	0	22
12	76050654	76053090	2	2	1	1	0	19
12	76053111	76053204	2	2	1	1	0	1
12	76053910	76055018	2	2	1	1	0	6
12	76059879	76060137	2	2	1	1	0	27
12	98595662	98597855	1	1	1	1	0	37
12	98598036	98598521	1	1	1	1	0	31
12	101285637	101285748	1	1	1	1	0	22
12	101285882	101286320	1	1	1	1	0	23
12	103939626	103941409	1	1	1	1	0	24
12	104126245	104128423	2	2	1	1	0	21
12	105133897	105137885	1	1	1	1	0	36
12	106997691	106997914	2	2	1	1	0	14
12	108624313	108633739	2	2	1	1	0	29
12	112405377	112405852	2	2	1	2	0	36
12	112406038	112406293	2	2	1	1	0	9
12	112406343	112406746	2	2	1	1	0	34
12	112406891	112408239	2	2	1	1	0	28
12	112408339	112408419	2	2	1	1	0	23
12	120147273	120148166	2	2	1	1	0	15
12	120148347	120149605	2	2	1	1	0	15
12	120563624	120563809	1	1	1	1	0	22
12	121795727	121796190	2	2	1	1	0	23
12	121903108	121915855	1	1	1	1	0	17
12	124912181	124913320	2	2	1	0	1	36
12	124913093	124913320	2	2	0	0	1	28
12	132044312	132044670	1	1	1	1	0	22
12	132044716	132044799	1	1	1	1	0	8
12	132844135	132847042	2	2	1	1	0	8
12	132847131	132848084	2	2	1	1	0	20
13	21140682	21140885	1	1	1	1	0	20
13	42298798	42299362	1	1	1	1	0	26
13	45119917	45120003	2	2	0	1	0	32
13	45339603	45339993	2	2	1	1	0	14
13	49168752	49172042	1	1	1	0	1	1
13	49722125	49722476	2	2	1	1	0	25
13	52135864	52136115	2	2	1	1	0	6
13	114018253	114018762	2	2	1	1	0	34
14	22565138	22575058	2	2	1	1	0	31
14	22766765	22767247	1	1	1	1	0	26
14	35292553	35307993	1	1	1	1	0	15
14	35308089	35308913	1	1	1	1	0	23
14	39175393	39176077	1	1	1	1	0	15
14	51993823	51998493	1	1	1	1	0	35
14	59476215	59479181	2	2	1	1	0	20
14	63961626	63963898	1	1	1	1	0	17
14	63964001	63967708	1	1	1	1	0	19
14	68291981	68411423	1	1	1	1	0	32
14	69771106	69771193	1	1	1	2	0	17
14	73898263	73903959	1	1	1	1	0	12
14	75279124	75279876	1	1	1	1	0	13
15	24962210	24967931	1	1	1	1	0	7
15	43481023	43491668	2	2	1	1	0	15
15	44610986	44613429	2	2	1	1	0	27
15	44711614	44715422	1	1	1	3	0	33
15	44715702	44716328	1	1	1	4	0	28
15	44716357	44717606	1	1	1	2	0	27
15	58894194	58894432	2	2	1	1	0	1
15	66501106	66501374	2	2	1	2	0	22
15	66501505	66501787	2	2	1	3	0	21
15	74640620	74655732	2	2	1	0	1	1
15	85591643	85591653	1	1	0	1	0	20
16	193016	199061	2	2	1	1	0	2
16	1362907	1362996	1	1	1	1	0	18
16	1962910	1963148	2	2	1	1	0	33
16	11841821	11841906	2	2	1	1	0	10
16	11846603	11846694	2	2	1	0	1	2
16	11846844	11847667	2	2	1	0	1	1
16	28845481	28845911	2	2	1	1	0	37
16	28958862	28958990	1	1	1	1	0	7
16	29449238	29449520	1	1	1	0	1	10
16	30067367	30067449	1	1	1	1	0	15
16	30067662	30068645	1	1	1	1	0	30
16	30187224	30187381	1	1	1	1	0	9
16	30187502	30187724	1	1	1	2	0	37
16	30188577	30188859	1	1	1	0	1	10
16	71745615	71746587	2	2	1	1	0	3
16	71746693	71748250	2	2	1	1	0	37
16	71750333	71753832	2	2	1	1	0	16
16	74301653	74302211	1	1	1	1	0	11
16	88716120	88716197	2	2	1	1	0	24
16	88721727	88721807	2	2	1	1	0	18
16	89560713	89560939	1	1	1	2	0	27
16	89561064	89561226	1	1	1	1	0	30
16	89561752	89562334	1	1	1	1	0	15
16	89695346	89695594	1	1	1	1	0	7
17	771462	775774	2	2	1	1	0	16
17	775920	776867	2	2	1	1	0	15
17	4895243	4895349	1	1	1	1	0	10
17	7309801	7311017	1	1	1	1	0	20
17	7311652	7311821	1	1	1	1	0	18
17	7350055	7350126	1	1	1	1	0	35
17	7390442	7390633	2	2	1	1	0	17
17	18249202	18249325	2	2	1	1	0	19
17	21312282	21313491	1	1	1	1	0	8
17	28720031	28720706	1	1	1	1	0	16
17	31307960	31313978	2	2	1	1	0	33
17	37510765	37512180	1	1	1	1	0	33
17	39203110	39204076	1	1	1	2	0	3
17	39204188	39204524	1	1	1	3	0	36
17	41689070	41689777	1	1	1	1	0	14
17	42329777	42331471	2	2	1	1	0	12
17	42331532	42333672	2	2	1	1	0	2
17	42333766	42333890	2	2	1	1	0	21
17	44207368	44207453	2	2	1	1	0	3
17	44207771	44207863	2	2	1	1	0	8
17	50977222	50979745	2	2	1	1	0	27
17	63830190	63830270	1	1	1	1	0	2
17	64003965	64005106	2	2	1	1	0	13
17	67195471	67201128	2	2	1	1	0	26
17	67201186	67203318	2	2	1	1	0	12
17	75758600	75762703	2	2	1	1	0	11
17	78113212	78113547	2	2	1	1	0	12
17	80136336	80137385	2	2	1	1	0	28
17	81510330	81510479	0	0	1	1	0	14
18	3247910	3253232	1	1	1	1	0	27
18	3254051	3255745	1	1	1	1	0	14
18	9950569	9954052	1	1	1	1	0	7
18	12836892	12859163	2	2	1	1	0	11
18	35132191	35140294	1	1	1	1	0	7
18	46087233	46087340	2	2	1	1	0	27
18	46087493	46088108	2	2	1	1	0	15
18	47868458	47869242	2	2	1	1	0	23
19	617324	617418	2	2	1	1	0	10
19	617481	617569	2	2	1	1	0	12
19	623604	624718	2	2	1	1	0	22
19	1388594	1388832	1	1	1	1	0	35
19	2114822	2115218	2	2	1	1	0	18
19	2269745	2271384	1	1	1	1	0	19
19	3981453	3981946	2	2	1	1	0	1
19	3982053	3982245	2	2	1	1	0	26
19	5917654	5917793	2	2	1	1	0	12
19	5917981	5918495	2	2	1	1	0	23
19	7383204	7440343	1	1	1	1	0	6
19	10670609	10670973	1	1	1	1	0	30
19	12663463	12663702	2	2	1	1	0	34
19	12948010	12948176	1	1	1	1	0	15
19	17517390	17517709	1	1	1	1	0	28
19	18571888	18573292	1	1	1	1	0	22
19	18574973	18575056	1	1	1	1	0	24
19	29612179	29613870	1	1	1	1	0	5
19	34194642	34196633	1	1	1	1	0	8
19	35158401	35160708	1	1	1	1	0	34
19	38605250	38605408	2	2	0	1	0	24
19	38883757	38889086	2	2	1	1	0	5
19	39406929	39407742	1	1	1	1	0	13
19	41422371	41422628	1	1	1	1	0	34
19	41902659	41902783	1	1	1	1	0	19
19	41902899	41903306	1	1	1	1	0	1
19	42234679	42236605	2	2	1	1	0	15
19	45361643	45363742	2	2	1	1	0	34
19	48965610	48965769	1	1	1	1	0	11
19	48965917	48966280	1	1	1	1	0	5
19	48966407	48966582	1	1	1	1	0	32
19	49337034	49337146	1	1	1	1	0	34
19	49337222	49337924	1	1	1	1	0	25
19	49338030	49338699	1	1	1	1	0	14
19	49339414	49340250	1	1	1	1	0	13
19	49490298	49490474	1	1	1	1	0	37
19	49490577	49490778	1	1	1	2	0	13
19	49490865	49491039	1	1	1	1	0	35
19	49498047	49499511	1	1	1	2	0	23
19	54200889	54201159	1	1	1	1	0	27
19	54201282	54201486	1	1	1	1	0	32
19	54201610	54206275	1	1	1	1	0	31
19	54456246	54456324	1	1	1	1	0	34
19	54458522	54460765	1	1	1	1	0	33
19	55385966	55386349	1	1	1	1	0	21
2	10784327	10784933	2	2	1	1	0	35
2	27771800	27772673	1	1	1	1	0	12
2	27772693	27774423	1	1	1	1	0	19
2	27774531	27779432	1	1	1	1	0	23
2	30156793	30158618	1	1	1	1	0	11
2	37072282	37075484	2	2	1	1	0	30
2	42261295	42263177	1	1	1	1	0	7
2	55232709	55232807	1	1	1	0	1	34
2	55233418	55234118	1	3	1	0	1	20
2	69509461	69514470	2	2	1	1	0	22
2	74526837	74526940	2	2	1	1	0	13
2	85322742	85324914	2	2	1	1	0	14
2	85327686	85327916	2	2	1	1	0	1
2	85648017	85648760	1	1	1	1	0	34
2	86098761	86099967	2	2	1	1	0	24
2	86464217	86466371	1	1	1	1	0	27
2	97656961	97657151	2	2	1	1	0	11
2	97657193	97657447	2	2	1	1	0	23
2	97724439	97725091	1	1	1	1	0	11
2	105781260	105781260	2	2	0	1	0	35
2	113927456	113931300	1	1	1	1	0	29
2	113942360	113951478	1	1	1	1	0	30
2	113951572	113951719	1	1	1	1	0	36
2	127050913	127059010	2	2	1	1	0	29
2	127059156	127062114	2	2	1	1	0	23
2	130152885	130153042	2	2	1	1	0	18
2	144405025	144424795	2	2	1	1	0	3
2	162039022	162039131	2	2	1	1	0	31
2	162039185	162045531	2	2	1	1	0	24
2	201136108	201140356	1	1	1	1	0	5
2	202297514	202297844	1	1	1	1	0	3
2	202297907	202300233	1	1	1	1	0	10
2	203726990	203729647	1	1	1	1	0	23
2	206160060	206160587	1	1	1	1	0	27
2	216113130	216116658	1	1	1	1	0	31
2	216116843	216117745	1	1	1	1	0	7
2	216160162	216161978	1	1	1	1	0	26
2	218267614	218269381	2	2	1	1	0	29
2	224840073	224841803	2	2	1	1	0	3
2	227332589	227340291	1	1	1	1	0	1
2	229840928	229858771	2	2	1	1	0	14
2	231067112	231070024	1	1	1	1	0	16
2	231072416	231075510	1	1	1	1	0	26
2	231711984	231712442	1	1	1	1	0	1
2	241335213	241335974	1	1	1	1	0	33
20	1163184	1164317	1	1	1	1	0	28
20	1649409	1657641	2	2	1	1	0	32
20	13801684	13808841	1	1	1	1	0	36
20	20503507	20505410	2	2	1	1	0	14
20	33367009	33370498	2	2	1	1	0	32
20	35548866	35555043	1	1	1	1	0	19
20	35556130	35556206	1	1	1	1	0	24
20	35556272	35556972	1	1	1	1	0	24
20	36898545	36904156	2	2	1	1	0	20
20	44905132	44906000	1	1	1	2	0	30
20	44906097	44906381	1	1	1	2	0	30
20	44938192	44938673	1	1	1	1	0	3
20	45855293	45857187	2	2	1	1	0	20
20	46352227	46354881	2	2	1	1	0	30
20	49252831	49253665	2	2	1	1	0	21
20	50084255	50096671	2	2	1	1	0	14
20	58910082	58910333	1	1	1	1	0	18
21	8209710	8209710	1	1	0	0	1	30
21	8209769	8210124	2	2	0	0	1	14
21	8209781	8209781	2	2	0	0	1	37
21	8209995	8209995	2	2	0	0	3	31
21	8210124	8210124	2	2	0	0	2	36
21	8210143	8210143	1	1	0	0	1	14
21	8210295	8210295	1	1	0	0	1	35
21	8210667	8210667	1	1	0	0	1	15
21	8210801	8210801	1	1	0	0	1	27
21	8253991	8253991	2	2	0	0	1	37
21	8254205	8254205	2	2	0	0	1	31
21	8254875	8254875	1	1	0	0	1	15
21	8255009	8255009	1	1	0	0	1	27
21	8392745	8392745	1	1	0	0	1	30
21	8392804	8393159	2	2	0	0	1	14
21	8392816	8392816	2	2	0	0	1	37
21	8393030	8393030	2	2	0	0	3	31
21	8393159	8393159	2	2	0	0	2	36
21	8393178	8393178	1	1	0	0	1	14
21	8393330	8393330	1	1	0	0	1	35
21	8393702	8393702	1	1	0	0	1	15
21	8393836	8393836	1	1	0	0	1	27
21	8437014	8437369	2	2	0	0	1	14
21	8437026	8437026	2	2	0	0	1	37
21	8437240	8437240	2	2	0	0	3	31
21	8437369	8437369	2	2	0	0	2	36
21	8437388	8437388	1	1	0	0	1	14
21	8437540	8437540	1	1	0	0	1	35
21	8437912	8437912	1	1	0	0	1	15
21	8438046	8438046	1	1	0	0	1	27
21	8988251	8988251	1	1	0	0	1	30
21	8988310	8988665	2	2	0	0	1	14
21	8988322	8988322	2	2	0	0	1	37
21	8988536	8988536	2	2	0	0	1	28
21	8988665	8988665	2	2	0	0	2	36
21	8988684	8988684	1	1	0	0	1	14
21	15874527	15877795	1	1	1	1	0	22
21	29067072	29067555	2	4	1	1	0	2
21	29067706	29069422	2	2	1	1	0	6
21	31663887	31666448	1	1	1	1	0	14
21	32384465	32385544	2	2	1	1	0	21
21	32385685	32392768	2	2	1	1	0	31
21	44809119	44813975	2	2	1	1	0	29
22	29832343	29838177	2	2	1	1	0	33
22	35421461	35423213	1	1	1	1	0	10
22	37231391	37231931	2	2	1	1	0	22
22	37874525	37875840	1	1	1	1	0	30
22	37876012	37877673	1	1	1	1	0	11
22	39313311	39313633	2	2	1	1	0	15
22	39313730	39314106	2	2	1	1	0	25
22	39314209	39314685	2	2	1	1	0	9
22	39315556	39316705	2	2	1	1	0	16
22	39316842	39317460	2	2	1	1	0	36
22	39317630	39318399	2	2	1	1	0	27
22	39318593	39319594	2	2	1	1	0	32
3	3147704	3147905	1	1	1	1	0	24
3	10305157	10305558	2	2	1	1	0	6
3	13342124	13343174	2	2	1	1	0	25
3	15098275	15099034	2	2	1	1	0	9
3	23918032	23918439	1	1	1	1	0	7
3	23918577	23919195	1	1	1	2	0	32
3	32997345	33014055	2	2	1	1	0	34
3	39406765	39407620	1	1	1	1	0	20
3	39407787	39408605	1	1	1	2	1	13
3	39411000	39411648	1	1	1	2	0	25
3	39412062	39412273	1	1	1	1	0	10
3	40309973	40310892	1	1	1	1	0	34
3	40311572	40311969	1	1	1	1	0	32
3	40457364	40457889	1	1	1	2	0	25
3	40457992	40458641	1	1	1	1	0	2
3	46998227	46998462	1	1	1	1	0	1
3	47818118	47819235	1	1	1	1	0	29
3	47819265	47827346	1	1	1	1	0	12
3	48467965	48467965	1	1	0	1	0	35
3	48469844	48473009	2	2	1	1	0	35
3	48599193	48599634	2	2	1	1	0	11
3	48973817	48974816	1	1	1	1	0	10
3	48974868	48974957	1	1	1	1	0	22
3	48974980	48979481	1	1	1	1	0	22
3	49360383	49362495	2	4	1	1	0	35
3	49368549	49375433	2	2	1	1	0	17
3	51994127	51995041	2	2	1	0	1	15
3	52291923	52292259	1	1	1	1	0	4
3	52402422	52402601	2	2	1	1	0	11
3	53228360	53229006	2	2	1	1	0	4
3	53229138	53229279	2	2	1	1	0	16
3	56732425	56737184	2	2	1	1	0	28
3	71047096	71052536	2	2	1	1	0	32
3	97945888	97947360	2	2	1	1	0	37
3	121636490	121637145	2	2	1	1	0	19
3	121637257	121642926	2	4	1	1	0	8
3	121657353	121658263	2	2	1	1	0	24
3	129171539	129171654	2	2	1	1	0	21
3	129180640	129180640	1	1	0	1	0	16
3	134183072	134188836	2	2	1	1	0	17
3	141572724	141573146	1	1	1	1	0	12
3	142457756	142458957	2	2	1	1	0	24
3	142459112	142459226	2	2	1	1	0	12
3	157153535	157153535	1	1	0	1	0	35
3	183963589	183965184	2	2	1	1	0	24
3	183965502	183967694	2	2	1	1	0	12
3	184144225	184144596	1	1	1	1	0	21
3	185918439	185919436	2	2	1	1	0	18
3	185919497	185921103	2	2	1	1	0	21
4	1336995	1338421	1	1	1	1	0	28
4	2932759	2933105	2	2	1	1	0	18
4	17619968	17621586	1	1	1	1	0	36
4	57017242	57017559	1	1	1	1	0	5
4	57017729	57020898	1	1	1	1	0	20
4	76124757	76130655	2	2	1	1	0	4
4	83094792	83104895	2	2	1	1	0	34
4	87382363	87390860	2	2	1	1	0	18
4	108083447	108083564	2	2	0	1	0	29
4	108083660	108089124	2	2	0	1	0	17
4	139178974	139178974	2	2	0	1	0	22
4	151099715	151100484	1	1	1	1	0	14
4	151100589	151100974	1	1	1	1	0	25
4	151104287	151104471	1	1	1	1	0	30
5	32591686	32598960	1	1	1	1	0	16
5	32599070	32601004	1	1	1	1	0	12
5	36958232	36961483	1	1	1	1	0	15
5	131966533	131967939	2	2	1	1	0	17
5	132588090	132588686	1	1	1	1	0	24
5	134143101	134143591	1	1	1	1	0	27
5	134143641	134145810	1	1	0	1	0	30
5	134649174	134661118	1	1	1	1	0	34
5	140644741	140644984	1	1	1	1	0	22
5	154804308	154805880	1	1	1	1	0	16
5	154806033	154808458	1	1	1	1	0	34
5	157296775	157300714	1	1	1	1	0	21
5	157837041	157837041	2	2	0	1	0	23
5	159270000	159270359	1	1	1	1	0	14
5	163512197	163513554	1	1	1	0	1	16
5	170069221	170075946	1	1	1	1	0	31
5	170076085	170077709	1	1	1	1	0	9
5	178208282	178208735	2	2	0	1	0	30
5	179825227	179833031	1	1	1	1	0	7
5	181239178	181239486	2	2	1	1	0	34
6	2890571	2891832	2	2	1	1	0	14
6	3137423	3138040	1	1	1	1	0	25
6	24714441	24716147	2	2	1	1	0	14
6	24716325	24718539	2	2	1	1	0	19
6	24873800	24875690	2	4	1	1	0	37
6	25097202	25106358	2	2	1	1	0	34
6	29830411	29830552	1	1	1	1	0	27
6	29889605	29889706	1	1	1	0	1	18
6	29889824	29890263	1	1	1	1	0	22
6	29942627	29942756	1	1	1	1	0	22
6	29943027	29943267	1	1	1	2	0	27
6	29943544	29944121	1	1	1	1	0	16
6	29944398	29944499	1	1	1	0	1	18
6	29945092	29945233	1	1	1	1	0	6
6	29945282	29945450	1	1	1	1	0	21
6	31269386	31269492	2	2	1	1	0	34
6	31269526	31269965	2	2	1	1	1	28
6	31355224	31355316	2	2	1	2	0	37
6	31835452	31837235	1	1	1	1	0	29
6	32191504	32191708	2	2	1	1	0	26
6	33275884	33275964	1	1	1	1	0	34
6	33301772	33303954	2	2	1	1	0	30
6	34770396	34773445	1	1	1	1	0	10
6	36977251	36977633	2	2	1	1	0	29
6	41937395	41940369	2	2	1	1	0	5
6	43427968	43432141	1	1	0	1	0	35
6	69713798	69718955	2	2	1	1	0	30
6	73517935	73518029	2	2	1	1	0	21
6	73518265	73518353	2	2	1	7	0	32
6	73518849	73518931	2	2	1	4	0	17
6	73519229	73519336	2	2	1	2	0	17
6	73519517	73519882	2	2	1	1	0	23
6	73520057	73520999	2	2	1	0	1	27
6	83154242	83155950	1	1	1	1	0	23
6	90516682	90518446	2	2	1	1	0	9
6	96551924	96552481	1	1	1	1	0	28
6	99401631	99402539	2	2	1	1	0	29
6	108049419	108051030	2	2	1	1	0	13
6	110890357	110892160	1	1	1	1	0	19
6	131606625	131607927	2	2	1	1	0	29
6	132815089	132816460	1	1	1	1	0	20
6	138930099	138941334	2	2	1	1	0	8
6	149623284	149632758	2	2	1	1	0	14
6	151405837	151417278	2	2	1	1	0	33
6	152136819	152139949	2	2	1	1	0	1
7	2923334	2924232	2	2	1	1	0	34
7	2947788	2958499	2	2	1	1	0	15
7	2958632	3043666	2	2	1	1	0	28
7	5527892	5528003	2	2	1	2	0	12
7	5528186	5528280	2	2	1	1	0	14
7	5528720	5529160	2	2	1	1	0	29
7	5529664	5530523	2	2	1	1	0	11
7	23506267	23507419	2	2	1	1	0	6
7	23507536	23512893	2	2	1	1	0	11
7	26193374	26193574	2	2	1	1	0	30
7	35678838	35678838	2	2	0	1	0	30
7	38830329	38862544	2	2	1	1	0	24
7	38862623	38869145	2	2	1	1	0	27
7	44645519	44647656	1	1	1	1	0	11
7	44647760	44666735	1	1	1	1	0	12
7	44970155	44970591	2	2	1	1	0	35
7	65754662	65755779	1	1	0	1	0	17
7	66145501	66152207	1	1	1	1	0	21
7	76054999	76057409	1	1	1	1	0	4
7	76057494	76057968	1	1	1	1	0	26
7	87849949	87854203	2	2	1	1	0	6
7	87854311	87856291	2	2	1	1	0	36
7	92519079	92522101	2	2	1	1	0	3
7	102539727	102540014	2	2	1	0	1	27
7	102638835	102639122	2	2	1	0	1	27
7	105090274	105091215	1	1	1	1	0	25
7	105106773	105107165	1	1	1	1	0	21
7	118184255	118185653	1	1	1	1	0	17
7	128979124	128979970	2	2	1	1	0	30
7	141743702	141743901	1	1	1	1	0	36
7	142529339	142529464	1	1	1	1	0	7
7	142560534	142560633	1	1	1	0	1	23
7	142792799	142793120	1	1	1	2	0	33
7	142801962	142802104	1	1	1	1	0	21
7	143267734	143268090	1	1	1	1	0	2
8	17210059	17210387	1	1	1	1	0	3
8	18057624	18058834	2	2	1	1	0	14
8	18058892	18059340	2	2	1	1	0	4
8	19408695	19418655	2	2	1	1	0	29
8	19824973	19826425	1	1	1	1	0	8
8	19826560	19830405	1	1	1	1	0	18
8	23293374	23294768	1	1	1	1	0	8
8	43197953	43199387	1	1	1	1	0	25
8	56073769	56074059	2	2	1	1	0	37
8	73291253	73291551	2	2	1	1	0	32
8	73291662	73291772	2	2	1	1	0	15
8	86540335	86544739	1	1	1	1	0	21
8	86544839	86546594	1	1	1	1	0	24
8	98222601	98236154	2	2	1	1	0	20
8	98236215	98252462	2	2	1	1	0	1
8	100924051	100924134	2	2	1	1	0	2
8	100924299	100924915	2	2	1	1	0	22
8	102858151	102863806	2	2	1	1	0	17
8	108229196	108234997	2	2	1	1	0	6
8	116657315	116658812	2	2	1	1	0	14
8	143581155	143581228	2	2	1	1	0	13
8	143586291	143586728	2	2	1	2	0	22
8	143586853	143597347	2	2	1	2	0	19
8	144791308	144791370	2	2	1	1	0	7
8	144791496	144791772	2	2	1	1	0	23
8	144791915	144791991	2	2	1	1	0	32
9	420584	420948	1	1	1	1	0	28
9	15466860	15468819	2	2	0	1	0	24
9	15468844	15468956	2	2	1	1	0	22
9	19376652	19378367	2	2	1	1	0	37
9	19378515	19378707	2	2	1	1	0	21
9	34242109	34249778	1	1	1	1	0	20
9	35706112	35706195	2	2	1	1	0	5
9	71714058	71714058	1	1	0	1	0	13
9	71947113	71971504	1	1	1	1	0	8
9	93029997	93032768	1	1	1	1	0	10
9	114347901	114350858	2	2	1	1	0	36
9	114358168	114359593	2	2	1	1	0	8
9	125238309	125238589	2	2	1	1	0	8
9	127948415	127950422	2	2	1	1	0	34
9	127950540	127953574	2	2	1	1	0	2
9	128120164	128120164	2	2	0	1	0	15
9	129829542	129830870	2	2	1	1	0	3
9	131588027	131588800	2	2	1	1	0	10
9	133020332	133020332	1	1	0	1	0	15
9	133350320	133350596	1	1	1	2	0	7
9	133350728	133351001	1	1	1	1	0	11
9	136497559	136498898	2	2	1	1	0	9
X	1387420	1389240	2	2	1	1	0	16
X	12975169	12976245	1	1	1	1	0	30
X	16845104	16845827	2	2	1	1	0	36
X	24066093	24067963	1	1	1	1	0	21
X	47142441	47142613	2	2	1	1	0	12
X	47199615	47200893	1	1	1	1	0	32
X	47585332	47585542	1	1	1	1	0	35
